"region","species_name","cuid","cu_name_pse","exp","curr_spw","curr_spw_start_year","curr_spw_end_year","cu_enh_rank","psf_status","cosewic_status","cosewic_status_yr","wsp_status","wsp_status_yr","rollup_hi_pct","rollup_mod_pct","rollup_lo_pct"
"Fraser","Steelhead",783,"Fraser Canyon Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.377124245575214,0.249474913213251,0.373400841211535
"Fraser","Steelhead",784,"Lower Fraser Summer",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.273156732309176,0.726843267690824,NA
"Fraser","Steelhead",785,"Boundary Bay Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Steelhead",880,"Haida Gwaii Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.533424820463405,0.206759187576597,0.259815991959998
"Vancouver Island & Mainland Inlets","Steelhead",980,"South Coast Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.288905710419879,0.461158498052696,0.249935791527424
"Vancouver Island & Mainland Inlets","Steelhead",981,"East Vancouver Island Winter",NA,202,2018,2022,"Moderate","poor",NA,NA,NA,NA,0.647006018318579,0.352993981681422,NA
"Vancouver Island & Mainland Inlets","Steelhead",982,"West Vancouver Island Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.480099817898411,0.407922174704226,0.111978007397362
"Vancouver Island & Mainland Inlets","Steelhead",983,"South Coast Summer",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.0856137849374111,0.387198085188018,0.527188129874571
"Vancouver Island & Mainland Inlets","Steelhead",984,"West Vancouver Island Summer",NA,222,2018,2022,"Moderate","poor",NA,NA,NA,NA,0.460233858568484,0.340046533578247,0.199719607853269
"Vancouver Island & Mainland Inlets","Steelhead",985,"East Vancouver Island Summer",NA,64,2018,2022,"Low","poor",NA,NA,NA,NA,0.389364580425413,0.549885203070441,0.0607502165041462
"Transboundary","Steelhead",1080,"Alsek Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary","Steelhead",1081,"Taku Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.079147137563362,0.920852862436638
"Transboundary","Steelhead",1082,"Taku Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.475597053971487
"Transboundary","Steelhead",1083,"Stikine Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Transboundary","Steelhead",1084,"Stikine Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,0.868948806410501
"Columbia","Steelhead",1380,"Mid Columbia Summer",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,1,NA,NA
"Fraser","Lake sockeye",760,"Adams-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.390490210069618,0.287540765864136,0.321969024066246
"Fraser","Lake sockeye",756,"Alouette-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.601532619174187,NA,0.398467380825813
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.294525091690131,NA,0.705474908309869
"Fraser","Lake sockeye",758,"Kawkawa-Late",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,1,NA,NA
"Fraser","Lake sockeye",761,"Momich-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.16813632447101,0.720026436834228,0.111837238694762
"Fraser","Lake sockeye",763,"North Barriere-Early Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.693696870104831,0.282284152057861,0.0240189778373084
"Fraser","Lake sockeye",759,"Seton-Summer",NA,NA,NA,NA,NA,"extinct",NA,NA,NA,NA,0.243555653913281,0.235244163625364,0.521200182461355
"Haida Gwaii","Lake sockeye",828,"Marie",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,1,NA,NA
"Yukon","Chinook",1201,"Big Salmon",NA,12009,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1204,"Middle Yukon",NA,10600,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1202,"Nordenskiold",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1207,"Northern Yukon",NA,7395,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1210,"Old Crow",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1203,"Pelly",NA,8559,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1209,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1208,"Salmon Fork",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1205,"Stewart",NA,3833,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1212,"Teslin",NA,6935,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1211,"Upper Yukon",NA,3835,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1206,"White",NA,6701,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1216,"Donjek Kluane",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1213,"Middle Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1214,"North Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1217,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1218,"Stewart",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1219,"Teslin",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1215,"White",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Coho",1220,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
